,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000171053,5.07718018,-0.232419946,0.116782844,-1.990189114,0.046570107,0.099744445,PATE1
ENSG00000171055,502.0292066,-0.223772989,0.057850423,-3.868130577,0.000109673,0.000522166,FEZ2
ENSG00000171056,12.13016738,0.35007071,0.112357603,3.115683334,0.001835192,0.006093498,SOX7
ENSG00000171067,83.04545627,0.115335226,0.05345675,2.157542795,0.030963396,0.070769571,C11orf24
ENSG00000171100,92.53156042,-0.538115851,0.103296127,-5.209448451,1.89E-07,2.17E-06,MTM1
ENSG00000171101,23.28627551,0.435341164,0.106499314,4.087736779,4.36E-05,0.000234669,NA
ENSG00000171105,101.594402,-0.389206124,0.089324979,-4.357192467,1.32E-05,8.21E-05,INSR
ENSG00000171115,49.85926416,0.608893689,0.126019231,4.831752126,1.35E-06,1.17E-05,GIMAP8
ENSG00000171124,189.6386879,0.185845206,0.100819092,1.843353307,0.065277443,0.132120659,FUT3
ENSG00000171126,7.865007115,-0.181358809,0.095499933,-1.899046465,0.057558367,0.118836597,KCNG3
ENSG00000171135,405.4127815,-0.077728803,0.046011305,-1.689341417,0.091154021,0.174670613,JAGN1
ENSG00000171148,39.66551901,-0.142857704,0.044990887,-3.175258704,0.00149703,0.005085387,TADA3
ENSG00000171155,244.8142282,0.185122448,0.057045516,3.24517091,0.001173802,0.004113166,C1GALT1C1
ENSG00000171159,84.88823661,0.341697902,0.064860648,5.26818518,1.38E-07,1.67E-06,BBLN
ENSG00000171169,14.93325651,-0.148501034,0.069729308,-2.12967886,0.033198135,0.075125237,NAIF1
ENSG00000171206,105.0160874,0.16879786,0.055616055,3.035056343,0.002404908,0.007703444,TRIM8
ENSG00000171208,62.38089771,-0.620667439,0.177558153,-3.495572733,0.000473046,0.001869306,NETO2
ENSG00000171223,106.041049,0.258279103,0.121037528,2.13387623,0.032852914,0.074470569,JUNB
ENSG00000171227,135.0573707,-0.891448718,0.193870397,-4.598168331,4.26E-06,3.16E-05,TMEM37
ENSG00000171234,101.4774559,-0.701222473,0.157967927,-4.439018001,9.04E-06,5.96E-05,UGT2B7
ENSG00000171241,49.24586229,0.944123703,0.148331831,6.364943375,1.95E-10,6.43E-09,SHCBP1
ENSG00000171262,148.401802,-0.05678952,0.032203174,-1.763475866,0.077820264,0.152986275,FAM98B
ENSG00000171282,31.24975569,-0.286574158,0.079674304,-3.596820332,0.000322131,0.00134014,NA
ENSG00000171291,15.58008122,-0.516859805,0.115130494,-4.489338893,7.14E-06,4.90E-05,ZNF439
ENSG00000171295,76.99362217,-0.242619815,0.065101952,-3.726767147,0.000193951,0.000860861,ZNF440
ENSG00000171302,102.4962237,-0.212440643,0.066853588,-3.177699966,0.001484483,0.005049974,CANT1
ENSG00000171310,46.45730137,1.022137464,0.182238144,5.608800904,2.04E-08,3.28E-07,CHST11
ENSG00000171311,351.5451706,0.127078624,0.040058737,3.172307319,0.001512329,0.005126491,EXOSC1
ENSG00000171320,55.95447228,0.285591097,0.096890628,2.947561621,0.003202909,0.009911973,ESCO2
ENSG00000171421,628.8090591,0.142675173,0.051290996,2.781680697,0.005407822,0.015644092,MRPL36
ENSG00000171433,21.09831493,-0.511146896,0.118025077,-4.330832967,1.49E-05,9.14E-05,GLOD5
ENSG00000171435,23.29434621,-0.3197834,0.099215509,-3.223119068,0.001268028,0.004399421,KSR2
ENSG00000171443,45.10133675,-0.161668329,0.062446922,-2.588891892,0.009628532,0.02575682,ZNF524
ENSG00000171444,11.57915859,0.258748353,0.088772324,2.914741232,0.003559836,0.010877782,MCC
ENSG00000171462,7.935335462,0.174707638,0.102049836,1.711983535,0.086899703,0.167731251,DLK2
ENSG00000171466,41.84211281,0.270080701,0.08709624,3.100945595,0.001929037,0.006360211,ZNF562
ENSG00000171475,85.6422512,-0.317910785,0.061907564,-5.135249468,2.82E-07,3.05E-06,WIPF2
ENSG00000171476,63.68356863,0.351057675,0.144856849,2.423479994,0.0153726,0.038645561,HOPX
ENSG00000171490,361.211647,-0.123851182,0.064699917,-1.914240216,0.055589469,0.11553823,RSL1D1
ENSG00000171492,44.27159993,-0.283974148,0.048837307,-5.814697113,6.07E-09,1.19E-07,LRRC8D
ENSG00000171497,252.8639406,-0.09856775,0.05359689,-1.839057277,0.065906762,0.133047508,PPID
ENSG00000171503,106.6936383,-0.593402702,0.097157048,-6.107665007,1.01E-09,2.59E-08,ETFDH
ENSG00000171522,197.75237,-0.250915405,0.064483889,-3.891133245,9.98E-05,0.000480353,PTGER4
ENSG00000171566,80.27129796,-0.080216667,0.047952407,-1.672839229,0.09435895,0.179800817,PLRG1
ENSG00000171603,127.8029083,-0.248448242,0.072223959,-3.43996984,0.000581779,0.002238588,CLSTN1
ENSG00000171608,13.42101715,0.260697914,0.081158917,3.212190639,0.001317269,0.004541373,PIK3CD
ENSG00000171611,12.69038933,-0.144241428,0.075710796,-1.905163265,0.056758852,0.117545409,PTCRA
ENSG00000171617,149.7352412,0.542829359,0.083965941,6.464875553,1.01E-10,3.66E-09,ENC1
ENSG00000171631,17.10100044,0.574727293,0.133301664,4.311478756,1.62E-05,9.92E-05,P2RY6
ENSG00000171657,13.07937501,0.346191173,0.106466227,3.251652485,0.001147362,0.004032129,GPR82
ENSG00000171681,15.76960038,0.210232756,0.073831907,2.847451254,0.004407084,0.0131031,ATF7IP
ENSG00000171700,219.1971022,0.995641741,0.161284493,6.17320191,6.69E-10,1.82E-08,RGS19
ENSG00000171714,13.9101121,-0.478455241,0.083710575,-5.715588982,1.09E-08,1.92E-07,ANO5
ENSG00000171723,106.5258267,-0.307909937,0.07218943,-4.265305002,2.00E-05,0.000118616,GPHN
ENSG00000171729,295.5376836,-0.072605993,0.038429026,-1.889352963,0.058844549,0.121073479,TMEM51
ENSG00000171747,6285.393072,-0.379396989,0.134650659,-2.817639301,0.004837812,0.014217656,LGALS4
ENSG00000171757,6.165537879,0.360616435,0.118795741,3.035600709,0.00240057,0.007691334,LRRC34
ENSG00000171763,87.54897732,-0.121010327,0.056943294,-2.125102337,0.033578075,0.075841313,AFG2B
ENSG00000171766,45.97781007,-0.247003075,0.106917055,-2.310230822,0.020875378,0.050461019,GATM
ENSG00000171777,6.43270957,0.215802307,0.113792759,1.896450245,0.057900533,0.119368435,RASGRP4
ENSG00000171793,45.22053095,0.30858891,0.110192907,2.800442595,0.005103258,0.014896257,CTPS1
ENSG00000171806,72.93949681,-0.123609363,0.053625662,-2.305041236,0.021164264,0.051063926,METTL18
ENSG00000171813,88.04614355,-0.422335595,0.077902222,-5.42135492,5.91E-08,8.18E-07,PWWP2B
ENSG00000171823,9.513404769,-0.225529091,0.089981416,-2.506396337,0.012196882,0.031582519,FBXL14
ENSG00000171840,34.12654847,0.319501916,0.073208843,4.364253043,1.28E-05,8.00E-05,NINJ2
ENSG00000171843,122.9918875,-0.297006786,0.094212173,-3.152530902,0.001618617,0.005451333,MLLT3
ENSG00000171848,314.5435154,0.863925908,0.140570844,6.145839946,7.95E-10,2.11E-08,RRM2
ENSG00000171855,5.480183047,-0.194892412,0.113128581,-1.722751316,0.084933506,0.16456728,IFNB1
ENSG00000171860,191.0429853,0.922647917,0.183784583,5.020268295,5.16E-07,5.14E-06,C3AR1
ENSG00000171862,334.5529966,-0.128089556,0.041110964,-3.115703042,0.00183507,0.006093498,PTEN
ENSG00000171867,112.6305318,0.422021607,0.129147752,3.267742565,0.001084089,0.003842636,PRNP
ENSG00000171877,8.283547895,0.290500923,0.129119889,2.249854182,0.024458203,0.057754839,FRMD5
ENSG00000171903,25.50070205,-0.481790401,0.13832099,-3.483132984,0.000495582,0.001945489,CYP4F11
ENSG00000171914,67.34356479,-0.556216641,0.097687379,-5.693843437,1.24E-08,2.15E-07,TLN2
ENSG00000171940,23.70061795,-0.176271232,0.055517875,-3.17503562,0.001498181,0.005087655,ZNF217
ENSG00000171951,79.01184587,-0.374059897,0.144148467,-2.594962708,0.009460118,0.025376261,SCG2
ENSG00000171953,50.8100696,-0.086308123,0.038565309,-2.237973047,0.025222813,0.059352742,ATPAF2
ENSG00000171960,143.6313811,0.088654865,0.047565378,1.863852825,0.062342375,0.127158134,PPIH
ENSG00000171970,127.1403469,-0.486868811,0.106789409,-4.559148833,5.14E-06,3.69E-05,ZNF57
ENSG00000171988,155.1321512,0.122944582,0.047711749,2.576819843,0.009971391,0.026556783,JMJD1C
ENSG00000172005,36.33619032,0.431740638,0.143600299,3.006544137,0.002642357,0.008381049,MAL
ENSG00000172006,19.63037467,-0.124427539,0.065318495,-1.904935778,0.05678842,0.117590958,ZNF554
ENSG00000172016,741.1766983,5.026909427,0.441180246,11.39423053,4.47E-30,4.08E-27,REG3A
ENSG00000172023,758.3385448,6.152408129,0.437462835,14.06384186,6.34E-45,9.84E-41,REG1B
ENSG00000172031,11.93861679,0.528378389,0.158656271,3.330334089,0.000867418,0.003174809,EPHX4
ENSG00000172037,45.72966378,0.610728724,0.119117744,5.127101175,2.94E-07,3.17E-06,LAMB2
ENSG00000172046,13.98321276,-0.17772869,0.071192638,-2.496447602,0.01254442,0.032334323,USP19
ENSG00000172053,229.7043865,-0.224781888,0.049253465,-4.5637782,5.02E-06,3.63E-05,QARS1
ENSG00000172073,18.06862683,0.202102058,0.072991975,2.768825733,0.005625872,0.016190414,SPMIP9
ENSG00000172081,131.6085021,0.31433505,0.086311896,3.641850839,0.000270685,0.001152161,MOB3A
ENSG00000172086,215.2624846,-0.242340501,0.086945168,-2.787279693,0.005315258,0.015416532,KRCC1
ENSG00000172123,20.6311547,0.652092962,0.124296524,5.24626868,1.55E-07,1.84E-06,SLFN12
ENSG00000172155,189.7445114,0.108710675,0.05597186,1.942238031,0.052108291,0.109625112,LCE1D
ENSG00000172156,345.5746472,2.062029107,0.282515816,7.298809454,2.90E-13,2.10E-11,CCL11
ENSG00000172164,26.79300089,0.120328408,0.063289539,1.901236911,0.057270988,0.118358351,SNTB1
ENSG00000172175,72.66017593,0.243811191,0.059473238,4.099510965,4.14E-05,0.00022476,MALT1
ENSG00000172183,633.8528618,1.158673916,0.1510618,7.670198008,1.72E-14,1.54E-12,ISG20
ENSG00000172197,10.33990246,-0.293209907,0.082142233,-3.569539039,0.00035761,0.001464588,MBOAT1
ENSG00000172215,61.00405113,1.064279016,0.146955356,7.242192763,4.41E-13,3.05E-11,CXCR6
ENSG00000172216,371.502096,0.787168147,0.14606313,5.389232348,7.08E-08,9.59E-07,CEBPB
ENSG00000172232,5.646888608,-0.230594407,0.111079782,-2.075934995,0.037899964,0.083918259,AZU1
ENSG00000172236,19.07176727,0.234508373,0.141338695,1.659194418,0.097076622,0.184052584,TPSAB1
ENSG00000172238,50.26281272,-0.435836503,0.130880319,-3.330038507,0.00086834,0.003176148,ATOH1
ENSG00000172239,124.7949058,-0.252984789,0.079968132,-3.163570058,0.001558468,0.005268186,PAIP1
ENSG00000172243,9.689274024,0.690891091,0.151093886,4.572594618,4.82E-06,3.50E-05,CLEC7A
ENSG00000172262,40.81788688,-0.204413839,0.051631119,-3.959120832,7.52E-05,0.00037543,ZNF131
ENSG00000172269,139.3024965,0.112636529,0.050299861,2.239301005,0.025136338,0.059173027,DPAGT1
ENSG00000172270,191.7465789,-0.679756135,0.088765455,-7.65789054,1.89E-14,1.67E-12,BSG
ENSG00000172273,29.99638631,-0.277007766,0.052559316,-5.270383735,1.36E-07,1.65E-06,HINFP
ENSG00000172292,142.8847953,-0.323063264,0.078163275,-4.133184835,3.58E-05,0.000197257,CERS6
ENSG00000172296,12.04906118,-0.278009324,0.07820505,-3.554876866,0.000378156,0.001539395,SPTLC3
ENSG00000172301,199.5697475,0.224830557,0.059570684,3.774181206,0.000160534,0.000731686,COPRS
ENSG00000172315,54.61643128,-0.090230103,0.053462157,-1.687737788,0.091461575,0.175118067,TP53RK
ENSG00000172322,9.305752473,0.719565846,0.160965216,4.47031889,7.81E-06,5.27E-05,CLEC12A
ENSG00000172339,283.1541734,-0.087676331,0.044614375,-1.965203603,0.049390677,0.104902825,ALG14
ENSG00000172340,281.4645856,-0.509092081,0.08272177,-6.154269659,7.54E-10,2.02E-08,SUCLG2
ENSG00000172349,17.10561448,0.337377125,0.104967135,3.214121486,0.001308443,0.004517431,IL16
ENSG00000172367,47.3825561,-0.689135515,0.14300125,-4.819087338,1.44E-06,1.23E-05,NHERF4
ENSG00000172375,59.7318991,-0.274570093,0.059571029,-4.609121189,4.04E-06,3.02E-05,C2CD2L
ENSG00000172380,589.2121577,-0.236375424,0.119385762,-1.979929771,0.047711421,0.101851714,GNG12
ENSG00000172403,14.79599199,0.215201574,0.083084592,2.590150215,0.009593406,0.025671703,SYNPO2
ENSG00000172428,301.2415472,0.152049716,0.031765082,4.786693698,1.70E-06,1.42E-05,COPS9
ENSG00000172432,29.93084944,-0.101096251,0.05487876,-1.842174492,0.06544963,0.132365633,GTPBP2
ENSG00000172469,41.8798576,0.369355787,0.089178051,4.141779094,3.45E-05,0.000190957,MANEA
ENSG00000172478,12.2488835,-0.572956218,0.10608131,-5.401104273,6.62E-08,9.06E-07,MAB21L4
ENSG00000172482,7.471612971,-0.336534167,0.095285985,-3.531832794,0.00041269,0.001661677,AGXT
ENSG00000172551,11.89136993,0.295282138,0.105945083,2.787124507,0.005317804,0.015421037,MUCL1
ENSG00000172572,12.65808928,-0.357008977,0.086660359,-4.119634169,3.79E-05,0.000207968,PDE3A
ENSG00000172575,20.83010367,0.590982524,0.116884686,5.056115943,4.28E-07,4.37E-06,RASGRP1
ENSG00000172578,18.21515511,1.068472286,0.175130165,6.101017968,1.05E-09,2.69E-08,KLHL6
ENSG00000172586,751.8581511,0.076694347,0.037060873,2.06941552,0.038507111,0.085104827,CHCHD1
ENSG00000172590,330.3694101,0.196890721,0.044051013,4.469607087,7.84E-06,5.28E-05,MRPL52
ENSG00000172594,1182.433286,-0.547824493,0.120516766,-4.545628876,5.48E-06,3.89E-05,SMPDL3A
ENSG00000172602,38.08214079,1.712319634,0.193838969,8.833722346,1.01E-18,2.04E-16,RND1
ENSG00000172638,76.91272868,0.480744599,0.124408238,3.864250518,0.000111431,0.000528267,EFEMP2
ENSG00000172663,177.3475421,-0.125174321,0.030090977,-4.159862241,3.18E-05,0.00017823,TMEM134
ENSG00000172671,17.15837127,-0.146211151,0.068292787,-2.140945719,0.032278416,0.073375502,ZFAND4
ENSG00000172673,15.34054887,0.274381129,0.090063747,3.046521363,0.00231506,0.007454091,THEMIS
ENSG00000172687,20.36954925,-0.225735065,0.087005785,-2.594483389,0.009473319,0.025402893,ZNF738
ENSG00000172689,7.44270546,-0.312522397,0.143103096,-2.183896824,0.02896983,0.066842857,MS4A10
ENSG00000172716,58.87331566,0.846180008,0.170045523,4.976196934,6.48E-07,6.26E-06,SLFN11
ENSG00000172724,447.4945061,1.281691696,0.299693975,4.276668216,1.90E-05,0.000113549,CCL19
ENSG00000172731,23.51212444,0.150333335,0.062446005,2.407413158,0.016065983,0.040148149,LRRC20
ENSG00000172752,8.102922535,0.307320502,0.115409626,2.662867148,0.0077478,0.021362518,COL6A5
ENSG00000172757,771.6159785,-0.16065828,0.063496144,-2.530205308,0.01139958,0.029786247,CFL1
ENSG00000172775,123.7047936,-0.115125447,0.029664264,-3.880947329,0.00010405,0.000498299,PSME3IP1
ENSG00000172817,9.691017946,0.656430039,0.192146518,3.416299425,0.000634784,0.00241501,CYP7B1
ENSG00000172818,32.36786685,-0.416135136,0.074102178,-5.61569371,1.96E-08,3.17E-07,OVOL1
ENSG00000172828,33.77463778,-0.218657378,0.108173713,-2.021354098,0.043243123,0.093649438,CES3
ENSG00000172830,64.91384175,-0.182136997,0.065067103,-2.799217862,0.005122656,0.014938835,SSH3
ENSG00000172831,796.1526555,-0.783145288,0.165085174,-4.743886248,2.10E-06,1.70E-05,CES2
ENSG00000172840,23.19470494,-0.380641334,0.067560787,-5.634057165,1.76E-08,2.90E-07,PDP2
ENSG00000172845,102.0639451,-0.211898264,0.040087587,-5.28588219,1.25E-07,1.55E-06,SP3
ENSG00000172867,6.375261352,0.243074721,0.115488206,2.104757967,0.035312382,0.079159694,KRT2
ENSG00000172869,32.71647766,-0.224729547,0.060454956,-3.717305577,0.000201359,0.00088891,DMXL1
ENSG00000172889,16.38027972,0.471006036,0.113793314,4.139136304,3.49E-05,0.000192764,EGFL7
ENSG00000172893,93.30794925,0.188340986,0.095109925,1.980245353,0.047675966,0.101790023,DHCR7
ENSG00000172927,51.73635826,1.468503293,0.163941251,8.95749717,3.32E-19,7.37E-17,MYEOV
ENSG00000172932,23.3479263,0.253471268,0.074900692,3.384097811,0.000714126,0.002671046,ANKRD13D
ENSG00000172935,46.23043113,0.269240831,0.09872367,2.727216588,0.00638711,0.018046637,MRGPRF
ENSG00000172939,92.83076654,-0.119435756,0.04090886,-2.919557151,0.003505291,0.010743394,OXSR1
ENSG00000172955,35.10022804,-0.687610564,0.134847301,-5.099179277,3.41E-07,3.60E-06,ADH6
ENSG00000172977,159.0619538,-0.096235941,0.039519484,-2.435151759,0.014885545,0.037579345,KAT5
ENSG00000172985,23.5599107,0.548360636,0.143348292,3.825372653,0.000130574,0.000609714,SH3RF3
ENSG00000172986,22.70042072,-0.465850701,0.143776289,-3.240107988,0.001194844,0.004176307,GXYLT2
ENSG00000172992,23.27855708,-0.356341277,0.05460722,-6.5255341,6.78E-11,2.60E-09,DCAKD
ENSG00000173020,20.44493657,0.126837689,0.064119875,1.978133747,0.04791362,0.10221309,GRK2
ENSG00000173039,41.44076904,0.109776795,0.045305471,2.423036149,0.015391395,0.038680285,RELA
ENSG00000173064,12.29892571,-0.138169908,0.076567914,-1.804540584,0.071146603,0.141982282,HECTD4
ENSG00000173065,52.28912442,-0.085509061,0.041380211,-2.066424003,0.038788461,0.085592617,FAM222B
ENSG00000173068,10.90406199,0.226863969,0.10876289,2.085858225,0.036991467,0.082187968,BNC2
ENSG00000173080,13.54273808,-0.476087918,0.097786598,-4.868641818,1.12E-06,9.98E-06,RXFP4
ENSG00000173083,103.1976738,0.632352514,0.107161884,5.900908912,3.62E-09,7.69E-08,HPSE
ENSG00000173085,126.9167089,0.260198497,0.062623717,4.154951351,3.25E-05,0.000181447,COQ2
ENSG00000173113,1081.38129,0.375674061,0.08271678,4.54169109,5.58E-06,3.95E-05,TRMT112
ENSG00000173114,16.94402849,-0.423587585,0.147923123,-2.86356573,0.004189019,0.012531543,LRRN3
ENSG00000173120,94.89735151,0.215889419,0.053931773,4.003009886,6.25E-05,0.000319625,KDM2A
ENSG00000173153,64.98486402,-0.34269745,0.07140166,-4.799572554,1.59E-06,1.34E-05,ESRRA
ENSG00000173156,46.76601769,0.579438747,0.117199134,4.94405313,7.65E-07,7.20E-06,RHOD
ENSG00000173163,230.1606671,0.096026735,0.033088353,2.902131033,0.003706335,0.011278823,COMMD1
ENSG00000173166,10.58477225,0.197386178,0.087193019,2.263784193,0.023587391,0.056125339,RAPH1
ENSG00000173193,78.7449077,0.887236713,0.117235538,7.567984301,3.79E-14,3.18E-12,PARP14
ENSG00000173198,34.02516621,0.79653655,0.151847238,5.245643975,1.56E-07,1.85E-06,CYSLTR1
ENSG00000173200,10.28436129,0.423020799,0.138624643,3.051555545,0.002276589,0.007346981,PARP15
ENSG00000173210,9.156892283,0.252529918,0.09510288,2.655334092,0.00792299,0.021806832,ABLIM3
ENSG00000173212,13.9692303,-0.229099678,0.093088006,-2.46110846,0.013850849,0.035230714,MAB21L3
ENSG00000173214,19.41602076,-0.150036558,0.062428169,-2.40334708,0.01624576,0.040519144,MFSD4B
ENSG00000173221,564.5234928,0.973483259,0.120454393,8.08175803,6.38E-16,7.51E-14,GLRX
ENSG00000173230,337.7097527,-0.110601621,0.039275844,-2.816021541,0.004862241,0.014273237,GOLGB1
ENSG00000173253,11.67474436,-0.197783303,0.083569792,-2.366684167,0.017948242,0.044260547,DMRT2
ENSG00000173264,25.97173956,-0.101623661,0.053145971,-1.912161142,0.055855528,0.115984076,GPR137
ENSG00000173269,10.36519842,0.296337432,0.090741854,3.265719401,0.001091864,0.003866852,MMRN2
ENSG00000173272,250.0019874,0.244227684,0.080348381,3.039609263,0.002368853,0.007597357,MZT2A
ENSG00000173275,37.66071519,0.225015622,0.053832556,4.179917092,2.92E-05,0.000164881,ZNF449
ENSG00000173281,101.4480662,-0.354721682,0.119542845,-2.967318394,0.003004097,0.009360146,PPP1R3B
ENSG00000173327,60.4416775,-0.091694409,0.047745218,-1.920494075,0.054795521,0.11420093,MAP3K11
ENSG00000173349,118.2082177,-0.281977795,0.059636161,-4.728302299,2.26E-06,1.81E-05,SFT2D3
ENSG00000173369,842.7902135,0.751348122,0.155537677,4.830650272,1.36E-06,1.17E-05,C1QB
ENSG00000173372,240.6503594,0.633259746,0.140346913,4.512103143,6.42E-06,4.45E-05,C1QA
ENSG00000173376,56.62748753,-0.239538431,0.113446101,-2.111473456,0.034731637,0.078094627,NDNF
ENSG00000173391,5.681104769,0.278543834,0.142987842,1.948024606,0.051412019,0.108439479,OLR1
ENSG00000173404,44.14113164,-0.43796497,0.159063897,-2.753390169,0.005898156,0.016867704,INSM1
ENSG00000173409,238.6614105,-0.291230225,0.063207168,-4.607550564,4.07E-06,3.04E-05,ARV1
ENSG00000173418,715.4462065,0.107315682,0.046145986,2.325569144,0.020041547,0.048657555,NAA20
ENSG00000173432,214.8595317,5.13819344,0.36798946,13.96288208,2.63E-44,2.04E-40,SAA1
ENSG00000173442,93.53147458,0.37736533,0.083088105,4.541749127,5.58E-06,3.95E-05,EHBP1L1
ENSG00000173465,189.0251792,0.198739007,0.055411085,3.586629024,0.00033498,0.001384324,ZNRD2
ENSG00000173482,80.27755608,0.601589449,0.121881924,4.935838144,7.98E-07,7.46E-06,PTPRM
ENSG00000173486,681.2483157,0.150803187,0.047932321,3.146169112,0.001654243,0.00555926,FKBP2
ENSG00000173511,145.6272029,0.130396519,0.074619656,1.747482177,0.080553734,0.157337687,VEGFB
ENSG00000173517,264.0458029,-0.107185386,0.039483834,-2.714665073,0.006634283,0.018626379,PEAK1
ENSG00000173535,12.23679183,1.163898991,0.224320564,5.188552352,2.12E-07,2.39E-06,TNFRSF10C
ENSG00000173542,48.87555646,-0.133637959,0.046035201,-2.90295157,0.003696638,0.011253726,MOB1B
ENSG00000173545,219.4464826,-0.165279503,0.046173312,-3.579546192,0.000344191,0.001417484,ZNF622
ENSG00000173557,26.64261152,0.371632559,0.074343351,4.998867444,5.77E-07,5.66E-06,CIMIP2C
ENSG00000173559,66.65193649,0.602140525,0.126798138,4.748812037,2.05E-06,1.67E-05,NABP1
ENSG00000173597,195.4897818,-0.315994227,0.116972208,-2.701447052,0.006903847,0.019282089,SULT1B1
ENSG00000173598,7.347677144,-0.232220382,0.09736693,-2.385002613,0.017079,0.042386278,NUDT4
ENSG00000173614,72.7019419,-0.280107467,0.084653903,-3.308854721,0.000936784,0.003386383,NMNAT1
ENSG00000173638,9.819501849,-0.225909796,0.084742173,-2.66584851,0.007679429,0.021192821,SLC19A1
ENSG00000173653,48.71025915,-0.156645235,0.048661325,-3.219091062,0.001285976,0.004450751,RCE1
ENSG00000173660,169.0358199,-0.217474696,0.057826539,-3.760811198,0.000169363,0.000767523,UQCRH
ENSG00000173674,274.4008388,-0.297307682,0.071926751,-4.133478576,3.57E-05,0.000197075,EIF1AX
ENSG00000173681,82.9781565,-0.42723653,0.096762119,-4.415328388,1.01E-05,6.54E-05,BCLAF3
ENSG00000173692,568.7482103,0.150157243,0.056412979,2.661749923,0.007773561,0.021425937,PSMD1
ENSG00000173702,1577.400736,0.225054175,0.131518135,1.711202607,0.087043718,0.167922559,MUC13
ENSG00000173706,66.97497102,0.77072813,0.127536002,6.043220094,1.51E-09,3.72E-08,HEG1
ENSG00000173715,72.03022701,0.180744532,0.08212081,2.200958949,0.02773893,0.064366257,TOP6BL
ENSG00000173726,222.1547077,-0.226953026,0.055983787,-4.053906322,5.04E-05,0.000265908,TOMM20
ENSG00000173744,152.1162619,0.171623172,0.045642209,3.760185476,0.000169787,0.000768996,AGFG1
ENSG00000173757,37.09615949,0.235959512,0.082053091,2.875693171,0.004031414,0.012113747,STAT5B
ENSG00000173786,60.57524159,0.177564766,0.047538569,3.735172737,0.000187586,0.000837776,CNP
ENSG00000173801,671.1881004,-0.201364164,0.084320469,-2.388081635,0.016936579,0.042059714,JUP
ENSG00000173812,3603.480915,0.123450802,0.041330978,2.986883169,0.002818374,0.008872278,EIF1
ENSG00000173818,26.97356342,-0.171570151,0.060344853,-2.843161332,0.004466845,0.013247801,ENDOV
ENSG00000173821,43.27733819,0.735176597,0.107734502,6.823966202,8.86E-12,4.57E-10,RNF213
ENSG00000173826,7.55600636,-0.171002351,0.096839276,-1.765836734,0.077423244,0.15237334,KCNH6
ENSG00000173846,24.48710323,0.590917511,0.121913036,4.847041221,1.25E-06,1.09E-05,PLK3
ENSG00000173848,467.9117433,-0.27279508,0.086974081,-3.136510065,0.001709716,0.005719682,NET1
ENSG00000173852,86.79649346,0.688737143,0.099726327,6.906272036,4.98E-12,2.69E-10,DPY19L1
ENSG00000173890,606.9040802,-0.455937863,0.10284961,-4.433053872,9.29E-06,6.11E-05,GPR160
ENSG00000173914,58.8532251,-0.177347976,0.061945938,-2.86294763,0.004197199,0.012553596,RBM4B
ENSG00000173917,62.5916395,0.696781313,0.147261044,4.731606493,2.23E-06,1.79E-05,HOXB2
ENSG00000173926,62.73749317,-0.157879509,0.0762982,-2.069242892,0.0385233,0.085116373,MARCHF3
ENSG00000173928,27.32027472,-0.142925248,0.056497471,-2.52976362,0.011413939,0.029813732,SWSAP1
ENSG00000173930,11.49372045,-0.382827136,0.096111339,-3.983163067,6.80E-05,0.000343585,SLCO4C1
ENSG00000173991,21.56174397,-0.114915607,0.058755996,-1.955810729,0.050487455,0.10689598,TCAP
ENSG00000173992,146.1334142,-0.07608269,0.040777673,-1.865792814,0.062070358,0.126719839,CCS
ENSG00000174007,20.62836514,0.655200761,0.130306577,5.028148055,4.95E-07,4.97E-06,CEP19
ENSG00000174059,9.205851666,0.164074518,0.093041382,1.763457452,0.077823367,0.152986275,CD34
ENSG00000174083,11.8288074,0.154396701,0.08908191,1.733199265,0.083060258,0.161421149,NA
ENSG00000174099,31.12994126,0.45494357,0.121337878,3.749394469,0.000177262,0.000797731,MSRB3
ENSG00000174100,164.1646714,-0.110249261,0.03825995,-2.881584055,0.003956817,0.011919584,NA
ENSG00000174109,142.1792056,-0.1332913,0.047594198,-2.800578762,0.005101106,0.014892773,UQCC4
ENSG00000174111,7.216969985,0.380189054,0.112969046,3.365426776,0.000764253,0.002842108,NA
ENSG00000174123,19.41086861,0.733245921,0.222048724,3.3021848,0.000959348,0.003458287,TLR10
ENSG00000174125,53.00407622,1.137141246,0.202782472,5.607690039,2.05E-08,3.29E-07,TLR1
ENSG00000174132,145.3006595,-0.151037079,0.046204916,-3.268852995,0.001079844,0.003833026,FAM174A
ENSG00000174136,104.5098274,-0.455616337,0.131632154,-3.461284518,0.000537604,0.002089846,RGMB
ENSG00000174145,10.02126623,-0.679773409,0.247735716,-2.743945925,0.006070554,0.017290665,NWD2
ENSG00000174151,10.60384993,-0.227722046,0.081114993,-2.807397705,0.004994354,0.014611332,CYB561D1
ENSG00000174156,11.41232987,-0.377398865,0.086966233,-4.339602315,1.43E-05,8.83E-05,GSTA3
ENSG00000174175,64.49884311,1.429671474,0.233282528,6.128497869,8.87E-10,2.31E-08,SELP
ENSG00000174177,36.63193226,0.121701658,0.069737116,1.745149007,0.080958935,0.157989998,CTU2
ENSG00000174227,27.66134507,-0.12998407,0.051597064,-2.51921447,0.011761699,0.030613938,PIGG
ENSG00000174231,425.5065946,-0.095755719,0.034205265,-2.799443871,0.005119072,0.014933992,PRPF8
